means	sds	medians	mins	maxs	lower95	upper95
Actinopeltis_globosa	35.8902110897322	0.0116273726979838	35.8922765338687	35.8634703680937	35.9104895709714	35.8668093223896	35.9075793081256
Actinopeltis_carolialexandri	35.8930792510869	0.0114523587013273	35.8956699976627	35.8641726501401	35.9116524348642	35.8730293698675	35.9111111079003
D_barrandei	5.5993445670474	0.00651298126813374	5.59890881003335	5.58233386506682	5.61721713576105	5.58548370688755	5.61153358587389
D_globifrons	6.65028031263122	0.0061908780550375	6.64983096664399	6.6352470921049	6.66662224438011	6.63928015571711	6.66291823089573
D_ellipticum	6.30061581541075	0.00678117897200175	6.30073292080315	6.28394430725352	6.32036611040638	6.28676617534568	6.31252560654931
D_bainsi	18.1012523542988	0.0185215260625277	18.0975934258184	18.0485063368341	18.1409355956183	18.0675104081547	18.1337677072147
D_grovesi	18.1502709239688	0.0194345355714024	18.1497749091559	18.1080421736095	18.1925418830639	18.1186377020006	18.1869002630732
D_longifrons	5.49922207701602	0.00636954248864797	5.49905064467504	5.48617678900695	5.51610069075357	5.48731325161588	5.51257621114614
D_fleur	10.6531583596407	0.0111640399419356	10.6542425016699	10.6230468521143	10.6802594222856	10.6288615900893	10.6729809179764
S_robusta	29.4011162661868	0.0298132629305523	29.3980725823695	29.3202459592181	29.4732270612671	29.3442365059747	29.4620240741756
S_dentata	31.5487301179838	0.0301073690280331	31.5502823149344	31.4734513279127	31.6358615972563	31.4826039963616	31.6045006838572
S_longispina	30.3504416027342	0.0310120438374331	30.3539095759429	30.2719353686525	30.4122529194822	30.2911650399699	30.4017701774449
S_cranium	38.9674141262475	0.0174449830690031	38.9674534538619	38.9208315129364	39.001143089652	38.9332415032841	38.997452946966
S_maquoketensis	26.5058732190701	0.0297287259642888	26.5057843869174	26.4337624878983	26.5749348043293	26.4496117946846	26.5613486292525
S_murphyi	31.1988898122198	0.032745417127018	31.1992940614621	31.122323296935	31.2922059455051	31.1392911347503	31.2553376330871
S_gemina	29.6959615269205	0.0297893573308038	29.6967582864561	29.6108007830424	29.7876157997358	29.642698239915	29.7592583094449
S_goodnovi	34.0002682451201	0.0318441488230088	33.997314877386	33.9376004305537	34.0997242460059	33.94201508401	34.0684051467001
S_exserta	30.2245449131262	0.0291106813674398	30.2185589930369	30.1587377089635	30.3033120334354	30.1842285351094	30.291961852349
H_huebneri	30.3781390021926	0.0268820327428247	30.3757459290904	30.2998307719738	30.4314372654703	30.3322645125793	30.4261635621264
H_pseudohemicranium	29.4090793275563	0.0256664993874212	29.4114936444421	29.3217242101932	29.47089419093	29.3598557744694	29.4628290951996
H_elliptica	38.9878937877266	0.0152996795867712	38.9925381258839	38.9507238752389	39.016376414215	38.9568817164506	39.0136010239221
