means	sds	medians	mins	maxs	lower95	upper95
S_linnarssoni	4.47915432976237	1.52798486871579	4.86301136671161	0.371932301793043	6.39892405723679	0.901888128507483	6.34094793247881
B_porrectus	8.95877910203806	0.128258953194156	8.96401990290234	8.72048413961343	9.16947351681975	8.73151501226411	9.15777632760995
B_holei	9.17893690287274	0.335316118196174	9.17466809028166	8.58495638655231	9.75904730141377	8.61790882696756	9.7231205751184
B_milleri	8.31726867453424	2.45190866917637	8.99571746948087	0.34433419192743	11.3215460550316	2.19581984473639	11.1555418160016
B_tenuirugosus	6.78868891462538	0.374833837816866	6.81438513759611	6.11681335721556	7.41930351524151	6.14590839444506	7.38561369187476
B_solangeae	10.913944546112	3.10520081597833	11.5484665836541	0.182484027732879	16.7917676626607	2.11291310086581	15.3328352025222
B_lenzi	12.1163275825893	1.47117224243695	12.0023815031347	9.60936494206703	15.9794697111056	9.74913825243098	15.1610873450654
B_bellevillensis	8.93717409375938	0.125875758365318	8.93520488292421	8.72039991047028	9.15806610266828	8.73074522257806	9.14899484777681
B_billingsi	9.9279102883098	0.708435356198655	9.85165235748522	8.83298296657386	11.2486862419609	8.86962585860514	11.1752617558942
B_graffhami	10.5492389065108	0.451553518172045	10.5334798989413	9.82069495176972	11.3993466172162	9.85020243037027	11.3521066038908
B_moundensis	13.0971046055017	0.755635490970832	12.9130787290053	12.1016608051012	14.9959416925588	12.1224666652328	14.7931456431788
B_kimmswickensis	9.14800369339883	0.282346094932597	9.11444838201398	8.70077259238846	9.69591461460457	8.72404627540037	9.67163003615271
